;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57
0;0;49,13854009;50,09514366;46,2169028;50,91414529;53,7832208;47,29682081;43,22243461;44,8280712;45,37554918;48,44853044;54,42269008;48,83226849;43,81677293;51,75066108;48,03842141;38,16474139;52,24441804;43,73489704;46,56284747;51,52698073;47,33412494;48,25028188;48,19897906;45,42165151;44,72123675;54,40642278;46,17142846;49,50234893;54,41854715;52,97460239;46,69076657;45,83303572;41,96066803;44,77499383;46,78986609;41,05284337;42,8262389;49,45694321;35,54922645;47,43756612;40,78624028;47,31056886;43,9064459;49,90352976;40,24449643;44,54046038;44,62827331;45,41053953;52,92590055;47,50800439;48,66390644;52,55472027;40,64897258;50,83138572;45,54765366;47,01874072;48,0872076
1;49,13854009;0;53,42091398;48,11888051;54,23628678;53,79058741;51,6625176;44,13563;46,82850543;39,95860092;50,76239358;58,13869872;52,21273863;45,99776921;54,71885825;44,07337518;48,0829827;48,44021577;54,09456184;52,41781331;49,76029016;36,17991147;48,01778464;51,5444594;55,41137026;47,63935794;51,97570824;51,05329648;53,89061347;32,98965449;49,28616568;60,81935328;56,30244805;43,25127341;46,01408867;45,10477872;39,1674016;51,88724278;37,71104108;49,95342524;49,88214139;52,17516316;61,75692608;53,54284038;57,69488594;48,24026892;55,67942217;44,20340071;42,57009215;46,24041193;53,10474582;46,02844258;56,56596754;50,04659375;52,354565;47,74358983;53,84333531;50,14396319
2;50,09514366;53,42091398;0;42,26145392;52,80438157;61,13971701;53,45383024;50,13723174;57,06819699;56,71978499;54,39997018;54,86730844;43,54620009;51,35573731;40,99441639;37,73739863;54,64830218;46,0219586;37,8788224;41,38120426;49,35073491;56,38079953;47,49835715;45,45863133;53,47096219;48,05095775;39,2243825;48,79515538;50,61070446;50,33316205;58,10380571;52,70245114;52,9706929;49,54345273;52,23253653;39,50831405;48,06766537;43,77137225;40,59160187;53,50787581;41,46183786;54,32512208;48,10276695;40,51437633;39,32609818;52,76469923;40,79780106;54,05491813;42,4658913;49,77289433;48,70156858;48,48516154;52,93745668;51,70795938;50,86125454;49,77734223;46,81570077;45,91014758
3;46,2169028;48,11888051;42,26145392;0;39,23183787;40,32336638;33,92972735;45,64126389;42,1320558;51,21472898;40,348044;38,59130156;38,92750508;45,14273211;45,40477431;37,62345293;45,2183782;38,81774644;40,78150686;42,38430487;37,05416541;52,7770288;45,7854124;39,05997163;41,27807205;38,64571062;39,73481378;34,4647673;45,63191449;43,1570173;36,70427731;42,10738946;32,44425667;43,26753564;42,05123891;42,68652015;44,36519464;40,72612548;43,17162403;47,82867407;35,21220126;44,34436189;38,70823195;41,47800526;40,63563659;41,9698313;39,3449635;50,53781366;37,07530171;43,93497506;31,73673003;40,45653387;56,86369096;46,52271388;40,19625937;33,82443095;43,81576766;37,61535083
4;50,91414529;54,23628678;52,80438157;39,23183787;0;38,83426507;35,01525759;51,21757685;48,60632832;55,44357418;43,68154497;50,69924323;44,27579529;47,38180728;53,70176464;42,46173185;43,35178315;45,63323727;53,47045048;53,5941541;40,58600205;57,64725433;54,71531619;50,69609912;48,21328012;41,50734571;49,76791094;38,07716542;38,09330956;50,89743957;46,49253417;51,05146155;45,32013933;49,31548894;48,77297126;48,57809931;47,2192663;46,93262629;52,56345271;50,67524603;42,08684702;55,02428725;47,99198311;54,35337283;54,47444478;53,12113744;39,16213767;56,79894254;44,60694889;49,82313826;44,21454119;37,45129326;66,85693338;57,25544442;50,00771524;45,31097236;56,51016059;43,76666117
5;53,7832208;53,79058741;61,13971701;40,32336638;38,83426507;0;34,70472524;51,76298263;50,29168038;56,85184461;43,3043058;36,84025315;50,97034636;57,62922488;59,20075369;50,64440088;46,39025024;52,48997837;55,47230597;58,56748102;48,08137723;59,92894331;57,11204757;54,93693096;50,18698485;46,05605607;56,88784393;40,1488074;48,37067055;48,17085424;39,48416347;48,69838084;44,44792776;51,66106115;53,73615251;54,2394541;54,50388711;49,6747908;57,22754745;54,30597616;53,09034967;55,567349;43,90555188;55,40310451;56,56797172;53,81198953;49,25912112;62,98808778;53,65372819;61,48827334;43,5994883;42,28593648;70,83711064;55,66339244;45,82936792;39,19044744;51,77894774;48,05926025
6;47,29682081;51,6625176;53,45383024;33,92972735;35,01525759;34,70472524;0;44,72522767;42,6905436;49,03600157;40,48529708;42,16778362;44,29551459;46,13974445;52,06600908;44,28314738;41,42403034;45,91020599;49,7440121;49,61033062;43,61844019;53,28600876;46,98216137;46,78503084;46,81369728;40,00537554;45,63848897;35,54325577;41,4436912;46,65315761;34,08616035;43,63875806;34,59644434;43,50711701;45,13382244;45,08156933;42,48475434;44,43479166;52,38612198;47,31430024;44,8419542;49,88242168;39,23356462;48,99484766;46,05937611;44,73769668;38,9051959;51,75537408;45,55268826;53,16713997;38,31965862;38,51807048;57,67605135;47,34181577;43,91472434;36,35112196;45,62289924;39,01127992
7;43,22243461;44,13563;50,13723174;45,64126389;51,21757685;51,76298263;44,72522767;0;34,67017873;38,70564583;45,83383526;55,69160274;49,00700531;35,67097538;54,22062881;44,96068682;37,84343913;50,38714265;46,89484964;47,27606677;46,04955162;40,99764106;45,76700524;42,08692009;45,18596002;43,96920903;51,61968438;46,06066862;49,40415791;45,19424079;51,6892849;46,39004603;47,83290869;41,47078802;42,5091322;46,655915;41,36983085;40,97836613;39,55697989;42,31821802;46,68491386;40,2219495;51,24622914;47,8911185;46,92501253;43,2065713;43,25171568;38,74379962;35,27003737;43,40133408;45,41596378;47,59782738;49,4539142;42,57416316;49,52399088;41,52220816;42,45368834;41,16624487
8;44,8280712;46,82850543;57,06819699;42,1320558;48,60632832;50,29168038;42,6905436;34,67017873;0;36,13544367;44,63069513;56,88493655;48,78717864;36,08810777;56,24608006;42,79318323;35,54473652;48,33920216;48,74380801;51,45911061;45,36450077;41,3377127;46,2333176;43,26936303;46,56539268;43,99690642;53,0835976;44,49786094;55,32615642;47,80863164;45,70656441;47,12251446;45,72107959;44,04687132;38,9759432;49,45405587;41,45776794;47,52983656;43,28612006;44,98421651;47,88671984;43,29430582;51,07068468;50,50369446;45,31076365;45,61041571;49,95066978;37,46938323;37,20265647;40,22195808;45,12912908;48,40536859;52,53132519;45,15526048;49,04946663;46,9779886;50,12805235;36,65050552
9;45,37554918;39,95860092;56,71978499;51,21472898;55,44357418;56,85184461;49,03600157;38,70564583;36,13544367;0;46,52840414;63,87179101;54,84525651;43,20002074;54,61995679;46,44230475;38,54700986;51,00776116;52,72744665;48,51716527;53,03477343;32,97872992;46,5069434;49,49321901;55,49289936;44,97949754;52,78894611;52,45748584;56,43869898;46,44176768;55,74785907;55,97327768;54,92946952;42,98423927;44,99555048;43,63940591;41,40323724;52,3294751;43,82164733;46,00952402;53,98084243;42,39458984;59,45393582;51,56439879;53,77721589;44,77088649;54,99229169;35,58345224;43,05315541;44,91331197;53,8562814;49,26313073;48,06396763;45,85104248;52,67544822;50,32036415;53,43341995;50,16496728
