;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57
20;44,8349692;48,46483708;50,39317842;39,43983746;38,87697756;45,49129384;43,11041696;46,56126923;46,31538804;43,68853532;36,60152954;51,42906611;37,09046508;43,61580499;49,27454105;41,32668724;38,92408301;48,44897545;48,69520287;47,74267319;0;48,31839517;45,04987704;37,89934466;42,41389676;44,86907047;44,93370066;43,58536985;44,84059825;50,91803935;50,90570983;49,48427701;42,20915109;43,63513563;40,36128349;42,99444438;44,03633347;46,55073547;48,39880585;52,45538721;42,71860081;44,84050652;47,14505681;47,02562257;54,25242475;44,63488174;42,02012142;46,33204939;35,42708616;45,55967593;45,92354785;42,31591039;53,14005407;44,38032262;46,18491241;38,91055624;47,68541551;36,50470549
21;44,25210418;40,54886001;49,44653495;46,63548754;46,33116517;47,37649932;45,55160002;41,92491842;46,29667715;38,56164596;46,47869308;52,44273683;45,78259467;47,53946673;47,43837089;40,94259645;48,60166229;48,20816596;44,74979831;47,18888719;48,31839517;0;40,85412271;47,98820687;47,28342287;47,07277982;48,790113;48,73703127;45,71958218;43,53613051;48,08385453;46,24690537;50,33096043;45,59056604;48,40544947;37,17322609;42,9386683;49,42641733;38,7422388;53,25934608;46,58855495;50,2310066;47,76100313;48,6258856;54,26179457;36,59430056;45,29050508;38,80869493;41,97160649;45,01836989;47,39688341;40,07935977;53,58240902;47,10199021;49,11862702;43,94403399;41,25061222;42,52889021
22;47,55897849;42,79542704;46,21656724;45,01538446;53,23838047;54,86537627;50,23252836;52,86048514;56,74358507;44,17345973;44,79576674;51,22900793;37,28086762;59,00744126;38,50209953;43,08902316;48,86765466;48,67349361;44,40098127;37,44901164;45,04987704;40,85412271;0;49,18410762;40,49071441;47,53954904;40,33676457;57,2213368;43,8401784;43,1532769;54,40810898;49,32092551;46,99667061;47,84712897;44,5308213;43,2196431;36,65773215;42,42270375;45,38082321;51,4183189;47,37063766;49,75162013;52,46439408;36,19098548;63,39298782;42,4315839;50,44235491;37,17091154;41,56590015;50,50206725;49,15468973;48,89757301;39,43696304;46,12249665;50,84796265;45,12351907;37,96484848;42,97298711
23;47,3172666;53,1430321;52,22083521;42,98108586;45,75345313;46,8136231;46,70047922;46,73271049;47,28121009;43,5405709;36,9005968;53,23893694;40,72370752;40,33627967;49,55786813;49,50819681;42,3483892;44,0474475;44,28017245;44,30703907;37,89934466;47,98820687;49,18410762;0;41,75224887;43,92103717;48,49582487;40,4052186;44,3349953;52,94690679;50,00593418;39,98797364;49,00146842;46,93727389;45,43309591;40,59590866;51,67771601;44,10088527;52,60590326;53,51371275;40,61238546;42,33653256;43,02093646;45,90295401;47,78271358;36,99658146;41,76711124;47,55256743;42,67769273;44,49301171;38,66392949;40,10953664;55,21620782;32,75164298;39,23266118;39,6019165;45,17718708;38,3406783
24;43,57664273;48,47627825;48,46905753;45,11319222;50,26318963;49,69353592;49,44824416;47,82979105;50,88495012;46,30099206;41,21593606;48,80440611;35,12967033;53,88285999;42,38884096;45,58189872;42,59336945;44,90907221;38,89931166;42,49354547;42,41389676;47,28342287;40,49071441;41,75224887;0;43,11630319;44,73755482;53,88353893;43,62676143;46,0640123;54,50453092;35,41696477;43,6742607;46,25844312;40,81727274;46,64665422;49,43826532;34,5252101;50,22301124;50,90093096;43,80933736;40,77451711;50,88884718;34,87563949;54,943474;42,31566217;45,98079765;42,55412229;44,18703803;46,16232234;44,97722197;47,61800596;42,36116952;45,31239772;45,83213808;42,36521589;41,18018039;39,65186089
25;43,61632981;48,46566937;47,20901578;41,79762668;41,69717544;44,65026832;40,49813485;44,97830984;49,02450042;39,0378858;39,72957513;49,50757792;38,59760681;45,10904194;51,39259879;46,54898552;39,90761129;40,41879727;41,147465;37,7471307;44,86907047;47,07277982;47,53954904;43,92103717;43,11630319;0;46,454187;46,78349186;35,38538331;52,78298389;47,29392483;42,11450674;44,92704319;43,07049432;43,56775726;40,18881785;48,74802552;35,56771777;51,58977663;41,52943156;36,96848217;43,96923305;45,62238501;44,94280271;44,4155255;44,93901763;47,6215847;37,49623394;45,51965386;48,05149241;45,94960572;40,39015915;44,11124053;44,01503104;43,00791702;44,63901953;40,44304519;39,21803778
26;48,14309783;45,30280522;42,29581494;40,93109953;51,96085024;56,31024878;46,41650978;53,44032995;55,00772348;47,14366577;43,52966414;49,86633075;42,11082447;59,00385258;43,60607062;41,16447189;47,82210889;47,38920962;48,6758885;40,32676189;44,93370066;48,790113;40,33676457;48,49582487;44,73755482;46,454187;0;56,98215666;40,82660574;41,93269546;47,75740921;52,46132604;43,84004213;43,62850652;46,53392893;48,58381959;38,62187507;48,00607371;43,73893028;46,49753267;46,71063617;47,09584779;54,14336424;42,53798289;59,262796;39,54849782;53,43885319;46,52150424;41,53903598;47,13109677;48,75462945;50,7221436;47,29263981;47,01844515;48,58902354;44,87191314;47,83784521;41,77477797
27;49,41703947;55,62263184;59,16066756;45,19579659;41,67315099;40,59085085;41,9742728;42,5812678;39,44779803;39,67755568;43,41031742;47,83375822;47,76395167;39,80863211;59,79043481;45,26229717;42,60514665;50,88543259;48,58873723;50,93154072;43,58536985;48,73703127;57,2213368;40,4052186;53,88353893;46,78349186;56,98215666;0;47,84721553;62,4926363;45,7774309;48,22438728;49,38951172;50,63263475;48,98898028;45,2625722;54,25160809;49,43155784;56,9676374;54,88766567;48,8617276;49,90920214;41,794731;58,99589498;45,9599238;48,44670149;46,17130806;48,52318452;47,54970475;49,22766138;44,11874931;40,60711156;62,16571131;39,06209729;40,85021247;37,79592706;48,24865401;44,35271748
28;41,85920702;44,98911852;43,91394565;41,96688618;39,93257424;50,34460456;45,08391315;46,87786516;55,64606905;42,71027208;39,00842797;44,03981711;37,68409191;51,97422551;45,82054282;42,12106539;42,73262887;44,41789688;42,9411336;39,76042907;44,84059825;45,71958218;43,8401784;44,3349953;43,62676143;35,38538331;40,82660574;47,84721553;0;47,06306533;46,75913114;43,42849766;48,55718032;47,10225901;46,64357322;42,45169248;42,26116404;40,55236944;47,96458947;40,62358497;41,0214752;48,36980837;49,02288107;46,08335412;54,70284756;42,11816262;46,75599257;41,48037643;42,50046034;48,17512729;46,36464112;38,45151043;47,49594066;39,99063543;46,26082196;44,56990309;41,00764209;44,06909955
29;48,41000464;32,39326128;45,24125876;48,39319848;58,77709843;57,82792566;53,57812831;52,38173757;61,43839811;51,37855255;48,51513015;49,29912967;44,63428846;64,82785381;39,29004329;43,06536454;57,56839321;52,66704204;50,89393698;48,24687463;50,91803935;43,53613051;43,1532769;52,94690679;46,0640123;52,78298389;41,93269546;62,4926363;47,06306533;0;55,84808023;55,28581984;52,36713573;49,03886378;45,37135529;45,7941575;37,88865416;48,69128431;38,92626718;51,53777663;50,68354398;54,21455719;60,84270136;47,87950229;66,03470077;41,86974166;52,46839417;46,70135126;42,174702;53,73533697;52,69599351;50,32806952;51,00786921;52,29193784;55,24691915;46,6412312;46,2176253;48,31711323
30;40,76788796;49,37493193;54,71124901;40,41589325;44,49142309;44,06644393;37,27378119;49,08877842;43,30215099;46,19645577;43,92441256;40,11477316;46,8169316;47,75606966;60,431871;47,08322661;41,26649171;57,86135129;51,49927915;50,37649263;50,90570983;48,08385453;54,40810898;50,00593418;54,50453092;47,29392483;47,75740921;45,7774309;46,75913114;55,84808023;0;49,74306664;44,39090508;50,09348189;52,6022901;54,59792487;48,8430123;55,49898296;50,54997791;41,34505951;50,49323754;53,66090235;43,19844334;54,93951756;59,40692981;45,92878362;61,89393115;47,46563541;46,006323;48,3171813;48,87604936;43,45374299;62,76033588;42,3885997;48,94350136;46,44578495;45,17673694;47,96535772
31;46,95187754;54,68447363;54,41624433;46,06967345;48,27150687;42,72321609;46,57884354;47,62687618;51,21551223;47,66062466;42,51656423;48,26822934;41,65405305;44,42893475;53,10116303;53,8102121;40,8404438;48,72594457;42,06054924;43,67743615;49,48427701;46,24690537;49,32092551;39,98797364;35,41696477;42,11450674;52,46132604;48,22438728;43,42849766;55,28581984;49,74306664;0;48,89603411;52,27108059;49,39772412;47,19902422;57,98714466;41,26660716;52,04306686;52,66771357;43,0145142;42,53659513;44,70178237;42,7922591;49,29811022;45,35663412;50,87760184;42,8742767;53,39190322;42,82495209;42,19982755;42,02851288;53,61545077;42,78233773;40,7055743;43,69612358;39,59427451;44,15319957
32;45,74295343;52,67389281;52,07185253;35,1532723;48,52549395;40,46639924;34,03396436;44,49326752;44,02673749;44,48436367;46,16967249;45,50303951;40,91981388;54,77013036;50,90739795;46,36794124;40,19555903;46,21312449;39,33870804;45,24793855;42,20915109;50,33096043;46,99667061;49,00146842;43,6742607;44,92704319;43,84004213;49,38951172;48,55718032;52,36713573;44,39090508;48,89603411;0;41,09647639;40,43255295;48,7190895;46,01450804;49,11904088;52,08812699;43,29571151;41,84595361;42,47149984;41,75659817;42,77814744;54,38223187;44,46097175;53,07228211;45,0851569;42,95328436;49,66206336;42,97179087;44,45751844;49,7131695;45,35532191;49,92953734;37,20898655;47,06424514;42,12136614
33;45,95815978;43,80099894;48,34722567;43,8486892;52,03150584;50,36199703;43,33466209;48,09566382;48,23224275;46,18910362;46,5734495;51,93427361;44,19638846;54,04211177;50,71887066;46,82728213;45,67778038;48,47406695;38,16112461;41,11013441;43,63513563;45,59056604;47,84712897;46,93727389;46,25844312;43,07049432;43,62850652;50,63263475;47,10225901;49,03886378;50,09348189;52,27108059;41,09647639;0;47,6437464;42,70517505;46,99477707;47,29023754;44,32535014;47,07890386;44,82751135;43,32245261;48,13580117;47,7271511;48,83395192;40,40767526;49,19049797;44,61910446;42,76797155;48,5561668;41,38448796;43,88068415;53,35207461;39,02690126;40,92249907;45,60779326;47,92054935;38,46304605
34;43,36957254;46,76617839;49,28542639;36,84067172;45,34985206;47,25773564;44,98011448;47,03598412;48,72843389;45,19417693;41,8181646;46,46016685;38,31134804;54,17560574;38,43146122;37,04442151;41,73613714;47,38811255;43,91811881;45,65223351;40,36128349;48,40544947;44,5308213;45,43309591;40,81727274;43,56775726;46,53392893;48,98898028;46,64357322;45,37135529;52,6022901;49,39772412;40,43255295;47,6437464;0;44,93117567;39,52142886;38,78288123;45,31750619;46,7268285;45,58233071;49,74999701;51,63906678;47,14711222;58,55354844;42,47074544;47,38061914;40,82237678;35,96299104;46,10235906;46,39131331;42,97019805;48,77569107;46,19117388;50,1176091;39,1692405;45,80504774;38,7127436
35;48,5754768;44,08139395;43,92492016;43,57857607;46,76325292;49,43887578;46,85379053;47,11869559;50,78879873;39,51647266;39,98085136;51,60054903;40,77354159;46,7340345;40,6951596;40,90494393;47,25601726;39,66301007;39,4764029;41,68834137;42,99444438;37,17322609;43,2196431;40,59590866;46,64665422;40,18881785;48,58381959;45,2625722;42,45169248;45,7941575;54,59792487;47,19902422;48,7190895;42,70517505;44,93117567;0;45,30252809;41,99461179;44,83254162;53,65910726;38,99852812;48,58952953;50,00257526;44,68181523;47,24925062;39,3241031;41,4554817;42,75183197;42,4669484;47,62573151;42,32170858;39,27569968;46,05976967;42,967475;45,58479312;44,38013422;41,07681246;39,33663307
36;42,48746795;36,44067682;43,40824962;43,65363371;49,74887141;56,57160937;47,54747804;50,93593771;55,01782951;45,06414164;45,27931411;45,51325783;40,56137817;59,7140939;40,01713074;33,67386171;51,0354722;53,46481582;50,94127409;45,28429014;44,03633347;42,9386683;36,65773215;51,67771601;49,43826532;48,74802552;38,62187507;54,25160809;42,26116404;37,88865416;48,8430123;57,98714466;46,01450804;46,99477707;39,52142886;45,30252809;0;47,7186733;38,117665;46,01181794;51,03606164;57,46931182;55,22518006;49,4501574;67,48608065;43,60687714;52,24568839;39,39465353;34,05741475;50,76353506;54,09249542;44,93769035;50,35744438;47,06817022;54,16647461;46,18952573;43,87253768;42,45531028
37;45,82534132;47,07155243;46,49486793;44,53372869;49,53029006;49,16108166;47,10412452;45,44728008;54,69115341;45,1120587;42,53756042;46,37297822;36,97380027;53,09329275;41,89560808;43,98128259;45,35946907;44,54040984;38,49607494;38,71322344;46,55073547;49,42641733;42,42270375;44,10088527;34,5252101;35,56771777;48,00607371;49,43155784;40,55236944;48,69128431;55,49898296;41,26660716;49,11904088;47,29023754;38,78288123;41,99461179;47,7186733;0;50,16772608;52,30729755;43,0400402;48,43657346;54,06417113;39,42864173;52,155022;45,49394601;45,27093613;39,82932816;45,36629875;51,69696897;46,29524106;44,22650709;37,9824666;43,90509407;47,10977806;42,89968545;36,31782142;36,72275856
38;43,76369756;35,96650627;38,40546023;43,03188927;53,20767875;56,15068446;51,08492205;48,65473822;57,80801972;51,71447398;47,99719186;48,74835798;47,77597505;55,47120265;47,1896013;39,3711192;54,27170546;53,47762113;47,36520873;46,7763336;48,39880585;38,7422388;45,38082321;52,60590326;50,22301124;51,58977663;43,73893028;56,9676374;47,96458947;38,92626718;50,54997791;52,04306686;52,08812699;44,32535014;45,31750619;44,83254162;38,117665;50,16772608;0;52,4825299;49,41468786;53,66473472;58,20443043;51,0004917;63,87273455;43,66626187;52,79169194;42,87058598;37,94647261;44,80651156;49,23353012;49,206168;55,22108289;49,02551648;52,40980798;49,50086117;45,43154287;41,30476358
