,4,35,36,42,47,40,2,28,7,12,13,31,44,46,17,21,41,15,16,8,20,49,5,48
4,1.0,3.1587820215581903,4.072029337494383,3.5559722759917745,4.11055448300656,6.6882953971283925,3.8187556538297267,6.373090949044039,4.48615678061462,4.561651914511872,6.758202512272254,5.845873731812142,4.521804700159487,5.809337697974848,4.396363206342554,6.169426843493303,3.6328920149080264,4.290675021381333,4.218327459310984,3.889707043175344,4.366695634029481,5.2538138376892585,4.544633117281103,6.343226102928611
35,3.1587820215581903,1.0,5.314784553776386,4.13009179627683,3.418390074709838,4.61072517626664,3.774990911867306,6.288073291599028,4.04478664564258,4.472317471867132,5.4282683309010205,4.655360247459079,6.576793547369795,5.946500437753497,6.4800377360251,4.561255029977038,5.184010229413664,6.045400156600832,4.952454340572313,3.9503195091995873,4.52897568635809,5.5726133793121075,4.112557157561364,5.232455661504266
36,4.072029337494383,5.314784553776386,1.0,2.114269391193143,1.0371030384576951,3.476252967148558,5.863710373878774,3.9987625061757543,5.580669904855368,4.382629370186926,3.459962517539991,3.371064185584533,4.191047804795045,6.377071474110166,4.189466039194138,3.5772754719604354,6.578918805024937,3.514351824638355,6.528938256213065,4.330477600525553,4.643866588866168,4.516609559276468,5.574269903416023,4.3779960609906885
42,3.5559722759917745,4.13009179627683,2.114269391193143,1.0,1.3104239297652267,5.051290677619167,4.93744070233037,6.349946806231095,4.196371267886249,6.993096430426901,4.180291375843305,5.589319327837664,4.864617714202085,5.468046552552224,5.5432079938745655,5.716592960178347,6.121639812937724,5.481885006910482,6.612296902899684,6.656308540805291,6.9903772539015625,4.082617195803772,6.864293805722333,5.399645707607844
47,4.11055448300656,3.418390074709838,1.0371030384576951,1.3104239297652267,1.0,6.342503736860559,4.737697462696831,6.839633892777748,6.887056343949515,6.415763775636812,5.237689244466069,6.339733112732633,5.027763065618135,3.4832167448026663,5.31790416361532,4.484317562629976,4.611562188199343,6.005124262283463,4.800525476377053,6.529582181196351,6.446484364462178,5.3881151882586105,6.658528190933094,5.381242618054235
40,6.6882953971283925,4.61072517626664,3.476252967148558,5.051290677619167,6.342503736860559,1.0,6.447039493347793,4.7068158088779875,3.8291385562015043,4.144358574623417,4.999004324897996,6.137194029491918,4.469434083344781,3.352751194386806,5.330517405953185,6.091221275548921,6.385862419479883,4.202310937117202,3.7315275286046528,5.195244598094954,3.966229730990964,6.6313520086666,6.746742521476604,5.96510002511773
2,3.8187556538297267,3.774990911867306,5.863710373878774,4.93744070233037,4.737697462696831,6.447039493347793,1.0,1.0721532457828649,4.5973761502202874,5.277245979905745,3.6005250320213986,6.516261029118792,3.50122565027486,6.200830944379819,4.471740824707676,5.4372998904610075,6.544270209929945,5.193686588289066,4.917148289719928,3.387064144571743,3.4720998225735022,6.924186989241294,4.430233278687327,4.001149068767741
28,6.373090949044039,6.288073291599028,3.9987625061757543,6.349946806231095,6.839633892777748,4.7068158088779875,1.0721532457828649,1.0,5.599911553280693,4.6159305694323365,4.562523674403386,6.01100248806271,3.557679683055318,3.6580202388122673,4.6073210881386935,4.868333317590676,6.491872054640958,5.9991582742586544,4.395703123926201,4.6787447075874296,4.448844033391982,4.927093354184219,6.071292689463997,5.691739598366892
7,4.48615678061462,4.04478664564258,5.580669904855368,4.196371267886249,6.887056343949515,3.8291385562015043,4.5973761502202874,5.599911553280693,1.0,3.2428743612348545,1.7503001569392738,1.6130797386429512,3.957920923837952,3.3937939654432077,6.068836810680983,6.982447070848268,4.258836164504867,5.641815134836424,4.601838346177067,5.784279462366662,5.109519173977725,3.8379696137998334,5.178227641057568,4.5703552223253885
12,4.561651914511872,4.472317471867132,4.382629370186926,6.993096430426901,6.415763775636812,4.144358574623417,5.277245979905745,4.6159305694323365,3.2428743612348545,1.0,2.168792991793036,2.1180800695504884,6.357315588890579,4.150443005593816,4.780573013075486,6.202602436310375,4.677319177456395,4.959710323270604,5.057806899620543,6.872703568033602,5.273014477348604,6.745846608517591,3.63342270061013,5.723954086257983
13,6.758202512272254,5.4282683309010205,3.459962517539991,4.180291375843305,5.237689244466069,4.999004324897996,3.6005250320213986,4.562523674403386,1.7503001569392738,2.168792991793036,1.0,1.4989908828551446,4.467146439323549,4.319846443504012,5.106388751109299,5.2600788115923685,6.172529223094404,4.333994286446162,6.005243043256936,5.119523796943467,3.8371296256186485,3.435724623789028,6.216559830199424,5.392008193195267
31,5.845873731812142,4.655360247459079,3.371064185584533,5.589319327837664,6.339733112732633,6.137194029491918,6.516261029118792,6.01100248806271,1.6130797386429512,2.1180800695504884,1.4989908828551446,1.0,4.9661353198799745,4.6879731274614524,4.162023848394892,4.091312354036533,3.632419056282143,4.3175016571119,5.289116040652757,5.895501396487096,5.030585435683036,4.246259196878341,3.6699115449139663,3.373934027939307
44,4.521804700159487,6.576793547369795,4.191047804795045,4.864617714202085,5.027763065618135,4.469434083344781,3.50122565027486,3.557679683055318,3.957920923837952,6.357315588890579,4.467146439323549,4.9661353198799745,1.0,1.5459483440893689,4.556620766485654,5.881035253525798,4.933017682255651,4.398268179941275,6.676769435133751,3.601427753307751,3.5793732156895794,3.5977767107008405,6.912984776723106,6.507056717856494
46,5.809337697974848,5.946500437753497,6.377071474110166,5.468046552552224,3.4832167448026663,3.352751194386806,6.200830944379819,3.6580202388122673,3.3937939654432077,4.150443005593816,4.319846443504012,4.6879731274614524,1.5459483440893689,1.0,5.968107348698471,6.5486234156654834,3.5234080809919477,6.831684715994543,3.7216565198053417,4.137239238789299,5.069831783605747,6.375849234191341,4.433691867034554,3.95868230593641
17,4.396363206342554,6.4800377360251,4.189466039194138,5.5432079938745655,5.31790416361532,5.330517405953185,4.471740824707676,4.6073210881386935,6.068836810680983,4.780573013075486,5.106388751109299,4.162023848394892,4.556620766485654,5.968107348698471,1.0,1.399689249303186,3.10566028678831,3.834108268976438,4.2513439923851895,6.179643900090552,5.197719569181565,4.655887302258128,6.11967685660375,6.350399055415675
